batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Bobby Witt Jr.,677951,24,2023–2026,0.375,3,0.488,0.579,0.211,96.4
Vinnie Pasquantino,686469,17,2024–2026,0.588,2,0.448,0.562,0.114,91.1
Josh Rojas,668942,5,2024–2025,0.2,0,0.238,0.75,0.154,93.8
Jac Caglianone,695506,3,2026,0.0,0,0.209,0.5,0.0,93.6
Kyle Isbel,664728,16,2024–2026,0.125,0,0.2,0.214,0.148,79.4
Salvador Perez,521692,21,2023–2026,0.048,0,0.189,0.286,0.449,82.0
Carter Jensen,695600,4,2026,0.25,0,0.174,1.0,0.4,98.9
Nick Loftin,679845,4,2024–2026,0.25,0,0.087,0.0,0.143,83.4
Isaac Collins,686555,4,2026,0.0,0,0.006,0.0,0.667,86.3
John Rave,670231,2,2025,0.0,0,0.004,0.0,0.0,87.1
