batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Kyle Tucker,663656,3,2025,0.667,1,0.732,0.333,0.0,89.8
Santiago Espinal,669289,0,2025,,0,0.691,,0.5,
Will Smith,669257,3,2021–2025,0.333,1,0.533,1.0,0.5,102.3
Freddie Freeman,518692,2,2025,0.5,0,0.328,0.0,0.25,68.4
Andy Pages,681624,2,2025,0.5,0,0.317,0.0,0.8,81.2
Shohei Ohtani,660271,18,2018–2025,0.167,0,0.303,0.4,0.426,88.2
Teoscar Hernández,606192,2,2025,0.0,0,0.171,0.5,0.0,93.2
Max Muncy,571970,5,2015–2021,0.2,0,0.136,0.333,0.111,92.0
Hyeseong Kim,808975,1,2025,0.0,0,0.109,0.0,0.0,45.9
Dalton Rushing,687221,1,2025,0.0,0,0.046,0.0,0.0,78.2
