batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Zach Neto,687263,1,2024,1.0,0,0.86,0.0,0.25,71.3
Mike Trout,545361,3,2025,0.333,0,0.509,1.0,0.222,101.3
Josh Lowe,666139,1,2025,0.0,0,0.346,,1.0,
Nolan Schanuel,694384,4,2024–2025,0.5,0,0.326,0.0,0.0,70.6
Jorge Soler,624585,3,2023–2025,0.0,0,0.286,0.333,0.0,88.3
Logan O'Hoppe,681351,2,2024,0.0,0,0.276,0.5,0.25,85.9
Jo Adell,666176,4,2024–2025,0.0,0,0.197,0.0,0.333,92.4
Vaughn Grissom,687093,1,2024,0.0,0,0.047,0.0,0.667,69.0
Tyler Heineman,623168,1,2025,1.0,0,0.036,0.0,0.0,43.6
Jose Siri,642350,4,2023–2025,0.0,0,0.004,0.0,0.25,81.8
