batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Patrick Wisdom,621550,2,2021–2022,0.5,1,1.01,0.5,0.0,94.1
Randy Arozarena,668227,10,2023–2025,0.4,2,0.455,0.571,0.296,85.8
Dominic Canzone,686527,6,2023–2025,0.0,0,0.408,0.667,0.214,95.8
J.P. Crawford,641487,8,2019–2025,0.5,0,0.389,0.333,0.15,88.8
Josh Naylor,647304,11,2023–2025,0.182,0,0.34,0.083,0.286,79.4
Rob Refsnyder,608701,3,2024,0.333,0,0.329,0.5,0.143,96.8
Julio Rodríguez,677594,8,2023–2025,0.125,1,0.27,0.667,0.542,99.1
Victor Robles,645302,14,2019–2025,0.357,0,0.27,0.5,0.25,88.9
Luke Raley,670042,7,2023–2025,0.143,0,0.132,0.25,0.471,82.3
Mitch Garver,641598,3,2023–2025,0.0,0,0.066,0.0,0.143,82.6
Cole Young,702284,2,2025,0.0,0,0.006,0.0,0.25,86.4
