batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Gary Sánchez,596142,2,2023,1.0,1,1.173,0.5,0.0,87.8
Jackson Chourio,694192,3,2025,0.333,0,0.616,0.667,0.333,100.8
Jake Bauers,641343,9,2023–2026,0.111,0,0.352,0.714,0.167,94.0
Andrew Vaughn,683734,11,2023–2026,0.182,0,0.321,0.6,0.105,91.0
Brice Turang,668930,3,2025,0.333,0,0.209,0.0,0.167,81.2
Joey Ortiz,687401,2,2025,0.5,0,0.208,0.0,0.429,76.5
Jonathan Ornelas,680716,2,2024,0.0,0,0.167,0.5,0.25,92.3
Christian Yelich,592885,5,2025–2026,0.2,0,0.147,0.25,0.556,82.9
William Contreras,661388,2,2025,0.0,0,0.127,0.667,0.0,99.1
David Hamilton,666152,3,2024–2026,0.0,0,0.074,0.0,0.2,83.3
Garrett Mitchell,669003,2,2026,0.0,0,,1.0,0.167,111.6
