batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Angel Martínez,682657,4,2024–2026,0.5,0,0.474,0.0,0.0,66.9
Angel Genao,694197,2,2026,0.0,0,0.401,0.5,0.0,100.0
Travis Bazzana,683953,3,2026,0.333,1,0.301,0.667,0.0,94.6
Nathaniel Lowe,663993,7,2025–2026,0.286,1,0.298,0.286,0.0,83.5
Brayan Rocchio,677587,7,2024–2026,0.286,0,0.295,0.429,0.143,93.5
Chase DeLauter,800050,6,2026,0.333,0,0.251,0.4,0.133,89.0
Patrick Bailey,672275,3,2024–2025,0.0,0,0.239,0.0,0.143,86.9
José Ramírez,608070,8,2024–2026,0.0,0,0.221,0.429,0.0,85.0
Jo Adell,666176,10,2024–2026,0.1,1,0.166,0.167,0.333,75.2
Steven Kwan,680757,8,2024–2026,0.0,0,0.15,0.0,0.0,84.4
Daniel Schneemann,682177,5,2024–2026,0.0,0,0.133,0.5,0.273,92.1
Austin Hedges,595978,4,2026,0.0,0,0.037,0.25,0.286,80.0
David Fry,681807,2,2024,0.0,0,0.001,0.0,0.6,75.3
