batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Connor Wong,657136,3,2024,0.333,0,0.597,1.0,0.25,104.4
Wilyer Abreu,677800,7,2024–2025,0.429,1,0.512,0.5,0.071,92.8
Willson Contreras,575929,7,2016–2023,0.429,1,0.48,0.5,0.118,89.6
Ceddanne Rafaela,678882,6,2024–2025,0.0,0,0.441,0.4,0.111,78.7
Mickey Gasper,681508,1,2025,0.0,0,0.347,0.0,0.0,93.9
Isiah Kiner-Falefa,643396,3,2022–2025,0.0,0,0.342,0.25,0.0,88.2
Jarren Duran,680776,9,2019–2025,0.333,0,0.307,0.5,0.318,97.1
Masataka Yoshida,807799,6,2024,0.333,1,0.3,0.4,0.0,94.0
Nick Sogard,686765,5,2024–2025,0.2,0,0.26,0.25,0.0,87.5
Carlos Narváez,665966,2,2025,0.0,0,0.0,,0.75,
