batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Jesús Sánchez,660821,7,2025–2026,0.571,0,0.545,0.333,0.05,93.8
George Springer,543807,5,2025–2026,0.2,0,0.484,0.5,0.143,91.9
Vladimir Guerrero Jr.,665489,9,2025–2026,0.556,0,0.415,0.5,0.067,94.2
Nathan Lukes,664770,6,2025–2026,0.333,0,0.397,0.25,0.176,83.8
Andrés Giménez,665926,6,2025–2026,0.333,0,0.324,0.0,0.1,80.0
Ernie Clement,676391,9,2025–2026,0.444,0,0.288,0.0,0.077,79.0
Alejandro Kirk,672386,6,2025,0.0,0,0.181,0.0,0.278,83.2
Brandon Valenzuela,678218,3,2026,0.333,0,0.144,0.0,0.286,41.8
Yohendrick Piñango,682818,3,2026,0.0,0,0.133,0.5,0.3,91.9
Kazuma Okamoto,672960,3,2026,0.0,0,0.082,0.0,0.625,72.1
Charles McAdoo,807727,1,2026,0.0,0,,1.0,0.0,100.8
Myles Straw,664702,2,2026,0.0,0,,0.0,0.0,87.2
