batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Kyle Karros,691720,2,2026,0.5,0,0.498,0.5,0.333,94.3
Troy Johnston,687859,6,2026,0.333,0,0.402,0.25,0.188,85.1
Willi Castro,650489,10,2024–2026,0.4,0,0.377,0.5,0.25,91.1
Edouard Julien,666397,7,2024–2026,0.143,1,0.369,0.5,0.2,96.0
TJ Rumfield,681198,6,2026,0.167,0,0.358,0.333,0.0,78.8
Jake McCarthy,664983,7,2023–2026,0.143,0,0.244,0.286,0.059,79.8
Mickey Moniak,666160,7,2024–2026,0.143,0,0.176,0.0,0.083,79.2
Hunter Goodman,696100,9,2024–2026,0.111,0,0.124,0.333,0.571,75.4
Ezequiel Tovar,678662,4,2024–2026,0.5,0,0.103,0.0,0.125,71.5
Brett Sullivan,664954,2,2026,0.0,0,0.008,0.0,0.333,91.2
