batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Michael Busch,683737,5,2023–2026,0.6,1,1.035,1.0,0.214,103.6
Ian Happ,664023,8,2024–2026,0.375,2,0.622,0.667,0.067,92.9
Nico Hoerner,663538,7,2024–2026,0.0,0,0.398,0.286,0.238,93.4
Seiya Suzuki,673548,8,2024–2025,0.375,1,0.238,0.6,0.5,101.3
Alex Bregman,608324,4,2023–2025,0.25,0,0.192,0.5,0.2,85.6
Gabriel Arias,672356,4,2026,0.25,0,0.183,0.667,0.25,96.4
Carson Kelly,608348,8,2024–2026,0.25,0,0.151,0.375,0.143,83.5
Miguel Amaya,665804,2,2024,0.0,0,0.135,1.0,0.0,102.5
Pete Crow-Armstrong,691718,3,2023–2025,0.333,0,0.052,0.0,0.444,76.0
Kevin Alcántara,682634,1,2023,0.0,0,,0.0,0.0,
Michael Conforto,624424,2,2025,0.5,0,,1.0,0.4,106.2
