batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Yordan Alvarez,670541,5,2021–2025,0.4,1,0.845,0.5,0.111,98.5
Zach Dezenzo,701305,2,2025,0.5,0,0.539,1.0,0.429,102.1
Jose Altuve,514888,14,2017–2025,0.214,2,0.407,0.273,0.304,87.8
Christian Walker,572233,18,2019–2025,0.056,1,0.165,0.444,0.385,90.3
Christian Vázquez,543877,6,2018–2021,0.167,0,0.08,0.0,0.267,75.8
Cam Smith,701358,3,2025,0.0,0,0.078,0.0,0.286,85.6
Isaac Paredes,670623,7,2025,0.0,0,0.054,0.143,0.182,81.6
Zach Cole,805904,2,2025,0.0,0,0.007,0.0,0.5,86.8
Brice Matthews,694728,2,2025,0.0,0,0.0,,0.4,
Nick Allen,669397,2,2022,0.0,0,0.0,,0.75,
