batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Iván Herrera,671056,2,2025,0.5,0,0.483,1.0,0.5,108.1
Victor Scott II,687363,8,2025–2026,0.25,0,0.46,0.833,0.176,98.3
Nolan Gorman,669357,21,2022–2026,0.286,3,0.445,0.444,0.297,88.1
Alec Burleson,676475,17,2022–2026,0.294,1,0.354,0.524,0.125,93.9
Thomas Saggese,695336,8,2025,0.125,0,0.259,0.4,0.25,86.4
Masyn Winn,691026,17,2023–2026,0.294,0,0.213,0.211,0.176,82.0
Pedro Pagés,686780,15,2024–2026,0.2,0,0.187,0.333,0.125,84.9
José Fermín,665877,7,2024–2026,0.429,0,0.159,0.286,0.0,86.8
Jordan Walker,691023,13,2023–2026,0.231,0,0.107,0.286,0.333,86.0
Yohel Pozo,650968,2,2025,0.0,0,0.0,,0.25,
JJ Wetherholt,802139,1,2026,1.0,0,,0.0,0.0,93.3
