batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Marcus Semien,543760,5,2026,0.0,0,0.412,0.667,0.25,95.7
Luis Torrens,620443,2,2025–2026,0.0,0,0.38,0.5,0.167,90.4
Mark Vientos,668901,8,2022–2026,0.375,0,0.378,0.5,0.077,91.9
Juan Soto,665742,7,2025–2026,0.143,0,0.297,0.625,0.1,94.0
Brett Baty,683146,6,2024–2026,0.0,0,0.14,0.0,0.636,75.6
Carson Benge,701807,5,2026,0.0,0,0.109,0.333,0.25,95.8
Hayden Senger,663584,2,2025,0.0,0,0.066,0.0,0.75,94.2
Bo Bichette,666182,3,2026,0.0,0,0.021,0.0,0.2,81.5
MJ Melendez,669004,2,2026,0.0,0,0.01,0.5,0.0,91.6
A.J. Ewing,805999,4,2026,0.25,0,0.0,0.0,0.25,66.6
Jared Young,676724,1,2025,0.0,0,,0.0,0.5,91.7
Vidal Bruján,660644,1,2026,1.0,0,,0.0,0.0,94.4
