batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Juan Soto,665742,9,2022–2026,0.222,0,0.576,0.636,0.222,97.5
MJ Melendez,669004,6,2023–2024,0.333,0,0.419,0.5,0.278,88.7
Francisco Alvarez,682626,5,2023–2025,0.4,0,0.418,0.75,0.444,100.6
Bo Bichette,666182,8,2022–2026,0.25,0,0.354,0.714,0.15,92.7
Mark Vientos,668901,6,2023–2026,0.333,1,0.341,0.333,0.2,80.9
Jared Young,676724,2,2026,0.5,0,0.206,1.0,0.667,111.8
Luis Torrens,620443,4,2025–2026,0.0,0,0.166,0.333,0.25,86.1
Marcus Semien,543760,6,2023–2026,0.167,0,0.132,0.25,0.143,86.2
Brett Baty,683146,3,2025,0.333,0,0.087,0.0,0.0,79.1
Carson Benge,701807,2,2026,0.0,0,0.05,0.0,0.0,80.4
Eric Wagaman,676572,3,2025,0.333,0,0.014,0.5,0.25,91.4
