batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Coby Mayo,691723,3,2025,0.667,1,0.94,0.5,0.0,90.0
Taylor Ward,621493,2,2025,0.5,0,0.518,1.0,0.0,101.5
Tyler O'Neill,641933,4,2023–2024,0.25,0,0.322,0.0,0.25,74.5
Colton Cowser,681297,5,2022–2026,0.2,0,0.282,0.25,0.0,88.9
Pete Alonso,624413,15,2019–2025,0.133,0,0.268,0.143,0.195,79.6
Jeremiah Jackson,669236,3,2025,0.333,0,0.241,0.5,0.2,96.7
Christian Encarnacion-Strand,687952,3,2024,0.333,0,0.235,0.5,0.5,86.0
Jackson Holliday,702616,4,2025,0.25,0,0.213,0.0,0.0,87.0
Gunnar Henderson,683002,6,2024–2025,0.333,0,0.206,0.5,0.333,91.0
Leody Taveras,665750,3,2024,0.0,0,0.186,0.0,0.167,87.9
Chadwick Tromp,644433,2,2024,0.0,0,0.072,0.0,0.5,91.7
Dylan Beavers,687637,1,2026,0.0,0,,0.0,0.0,81.4
Samuel Basallo,694212,1,2026,1.0,0,,1.0,0.25,109.5
