batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Henry Davis,680779,3,2023–2026,0.333,0,0.554,1.0,0.4,97.0
Jake Mangum,663968,3,2025,0.333,0,0.496,0.667,0.2,90.0
Marcell Ozuna,542303,9,2017–2019,0.111,0,0.327,0.5,0.25,90.9
Bryan Reynolds,668804,18,2019–2025,0.333,1,0.273,0.316,0.238,86.2
Jared Triolo,669707,9,2023–2025,0.222,0,0.211,0.111,0.238,80.2
Nick Gonzales,693304,3,2024,0.0,0,0.11,0.0,0.125,73.8
Brandon Lowe,664040,12,2020–2025,0.167,0,0.062,0.125,0.556,86.6
Billy Cook,695257,2,2026,0.0,0,,0.0,0.25,89.0
Rafael Flores Jr.,804668,2,2026,0.0,0,,0.0,0.0,49.5
Ryan O'Hearn,656811,1,2024,0.0,0,,,1.0,
Tyler Callihan,682997,1,2026,0.0,0,,0.0,0.333,85.6
