batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Cam Smith,701358,2,2025,0.5,0,0.576,1.0,0.0,105.2
Jeremy Peña,665161,2,2025,0.5,0,0.554,1.0,0.0,100.8
LaMonte Wade Jr.,664774,3,2021,0.333,0,0.549,0.333,0.0,80.2
Yordan Alvarez,670541,4,2022–2025,0.0,0,0.528,0.5,0.111,91.0
Jose Altuve,514888,8,2018–2025,0.25,0,0.288,0.167,0.1,94.2
Nick Allen,669397,5,2022–2025,0.2,0,0.269,0.2,0.125,74.8
Isaac Paredes,670623,10,2024–2025,0.3,2,0.213,0.286,0.2,90.0
Yainer Diaz,673237,4,2025,0.0,0,0.165,0.0,0.0,81.0
Christian Walker,572233,10,2019–2025,0.1,0,0.098,0.2,0.2,83.9
Christian Vázquez,543877,6,2019–2025,0.0,0,0.05,0.0,0.455,88.8
