batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Yordan Alvarez,670541,18,2021–2026,0.5,2,0.518,0.714,0.192,98.0
Yainer Diaz,673237,10,2023–2025,0.2,0,0.471,0.7,0.238,94.4
Jose Altuve,514888,36,2015–2025,0.333,5,0.428,0.36,0.121,87.6
Jeremy Peña,665161,18,2022–2026,0.222,1,0.409,0.375,0.176,86.4
Christian Walker,572233,13,2023–2026,0.308,1,0.405,0.778,0.353,98.4
Zach Dezenzo,701305,7,2025–2026,0.143,0,0.314,0.0,0.385,76.6
Nick Allen,669397,6,2023–2026,0.0,0,0.276,0.333,0.214,89.7
LaMonte Wade Jr.,664774,4,2025,0.25,0,0.262,0.667,0.167,94.2
Cam Smith,701358,9,2025–2026,0.111,0,0.222,0.167,0.222,83.9
Taylor Trammell,666211,8,2021–2026,0.25,0,0.218,0.167,0.391,88.8
Christian Vázquez,543877,10,2016–2026,0.1,0,0.181,0.182,0.059,81.4
Isaac Paredes,670623,19,2022–2026,0.158,0,0.171,0.083,0.298,80.8
