batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Enrique Hernández,571771,2,2022,1.0,0,0.674,0.5,0.333,87.0
Tommy Edman,669242,1,2020,0.0,0,0.572,1.0,0.0,100.8
Max Muncy,571970,7,2021–2025,0.0,0,0.391,0.0,0.455,85.8
Freddie Freeman,518692,8,2022–2024,0.25,1,0.36,0.5,0.263,92.3
Kyle Tucker,663656,4,2022–2024,0.0,0,0.258,1.0,0.375,97.0
Teoscar Hernández,606192,6,2023–2025,0.167,0,0.206,0.333,0.3,87.9
Will Smith,669257,5,2021–2024,0.2,0,0.152,0.25,0.5,66.8
Mookie Betts,605141,12,2021–2024,0.083,0,0.134,0.1,0.2,73.2
Alex Call,669743,2,2023,0.0,0,0.106,0.0,0.5,41.8
Hunter Feduccia,676439,1,2025,0.0,0,,1.0,0.5,98.0
