batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Yainer Diaz,673237,5,2024–2025,0.6,0,0.707,0.8,0.0,102.1
Yordan Alvarez,670541,3,2024,0.333,1,0.691,1.0,0.25,102.8
Isaac Paredes,670623,1,2023,1.0,0,0.678,0.0,0.0,85.8
Jose Altuve,514888,3,2024,0.667,0,0.412,0.333,0.0,75.1
LaMonte Wade Jr.,664774,10,2023–2025,0.3,1,0.354,0.625,0.077,93.6
Taylor Trammell,666211,2,2025,0.0,0,0.235,0.0,0.375,89.4
Christian Walker,572233,3,2025,0.333,0,0.221,1.0,0.5,101.7
Jeremy Peña,665161,3,2024,0.0,0,0.121,0.5,0.111,99.0
Nick Allen,669397,5,2025,0.2,0,0.103,0.667,0.444,91.4
Nelson Velázquez,676369,1,2023,0.0,0,,,0.5,
