batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Ian Happ,664023,9,2025–2026,0.556,0,0.517,0.5,0.077,97.1
Alex Bregman,608324,2,2026,1.0,0,0.506,0.5,0.0,93.2
Seiya Suzuki,673548,9,2025–2026,0.444,1,0.502,0.556,0.125,88.8
Pete Crow-Armstrong,691718,8,2025–2026,0.125,0,0.462,0.75,0.143,96.8
Michael Conforto,624424,7,2024–2026,0.429,0,0.42,0.286,0.077,84.9
Dansby Swanson,621020,5,2025,0.2,0,0.399,0.4,0.308,87.1
Michael Busch,683737,10,2025–2026,0.4,2,0.388,0.444,0.118,96.2
Tyrone Taylor,621438,6,2025–2026,0.167,0,0.375,0.167,0.0,84.7
Nico Hoerner,663538,8,2025–2026,0.375,0,0.365,0.286,0.071,89.1
Carson Kelly,608348,8,2024–2026,0.375,0,0.359,0.714,0.1,93.7
Pedro Ramírez,699393,1,2026,0.0,0,0.159,1.0,0.0,97.1
