batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Alejandro Osuna,696030,1,2026,0.0,0,0.768,0.0,0.2,94.7
Corey Seager,608369,13,2022–2026,0.231,1,0.443,0.333,0.312,90.7
Jake Burger,669394,7,2024–2026,0.571,1,0.399,0.429,0.333,87.0
Danny Jansen,643376,2,2025,0.0,0,0.346,,0.8,
Wyatt Langford,694671,2,2024,0.5,0,0.345,0.0,0.5,
Brandon Nimmo,607043,11,2024–2026,0.455,0,0.294,0.625,0.077,96.6
Joc Pederson,592626,17,2021–2026,0.176,0,0.276,0.222,0.474,88.3
Nicky Lopez,670032,25,2019–2026,0.28,0,0.269,0.105,0.233,79.6
Josh Jung,673962,7,2023–2026,0.0,0,0.227,0.0,0.526,71.7
Ezequiel Duran,677649,3,2023,0.0,0,0.199,0.0,0.833,94.3
Elias Díaz,553869,8,2021–2026,0.125,0,0.025,0.0,0.5,88.5
Evan Carter,694497,1,2024,0.0,0,,0.0,0.0,
