batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Edmundo Sosa,624641,4,2021–2026,0.5,1,0.81,0.667,0.375,102.0
Kyle Schwarber,656941,4,2023–2026,0.5,1,0.594,0.75,0.364,97.6
Alec Bohm,664761,9,2021–2026,0.333,0,0.428,0.333,0.062,90.9
Bryson Stott,681082,8,2023–2026,0.25,0,0.412,0.714,0.125,97.2
Justin Crawford,702222,4,2026,0.5,0,0.41,0.333,0.143,96.2
Brandon Marsh,669016,6,2022–2026,0.5,0,0.394,0.429,0.0,96.2
Trea Turner,607208,9,2021–2026,0.444,0,0.288,0.75,0.211,96.3
J.T. Realmuto,592663,8,2021–2026,0.125,0,0.258,0.5,0.471,89.4
Bryce Harper,547180,6,2021–2026,0.0,0,0.208,0.4,0.167,81.0
Derek Hill,656537,2,2024,0.0,0,0.117,0.0,0.0,78.8
Gabriel Rincones Jr.,687282,2,2026,0.0,0,0.097,1.0,0.333,100.6
