batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Chase Meidroth,805367,1,2026,1.0,0,0.809,0.0,0.667,92.5
Miguel Vargas,678246,2,2026,0.5,1,0.792,0.5,0.25,101.6
Sam Antonacci,803011,1,2026,0.0,0,0.489,1.0,0.333,95.2
Brenton Doyle,686668,5,2024–2025,0.2,1,0.419,0.5,0.25,95.4
Drew Romo,691011,1,2026,0.0,0,0.357,0.0,0.333,85.3
Randal Grichuk,545341,1,2024,0.0,0,0.311,1.0,0.0,104.0
Braden Montgomery,695731,2,2026,0.5,0,0.224,1.0,0.333,106.9
Luisangel Acuña,682668,4,2024–2026,0.0,0,0.065,0.0,0.143,70.9
Andrew Benintendi,643217,2,2026,0.0,0,0.062,0.5,0.0,90.9
Tristan Peters,671976,3,2024–2026,0.0,0,0.044,0.0,0.429,88.9
