batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Leo Bernal,699024,2,2026,0.5,1,0.898,0.5,0.0,97.2
Alec Burleson,676475,4,2024–2026,0.5,0,0.575,0.5,0.0,93.6
Thomas Saggese,695336,2,2026,0.0,0,0.507,0.5,0.0,97.8
Victor Scott II,687363,2,2025,1.0,0,0.494,0.0,0.0,46.6
Nolan Gorman,669357,3,2024–2026,0.333,0,0.417,0.333,0.167,88.4
Nathan Church,701675,1,2026,0.0,0,0.365,0.0,0.0,70.3
Iván Herrera,671056,2,2025–2026,0.5,0,0.331,0.0,0.2,88.3
Bryan Torres,663494,3,2026,0.333,0,0.291,0.333,0.2,84.7
Joshua Báez,695491,2,2026,0.5,0,0.256,0.0,0.0,79.7
José Fermín,665877,3,2024–2026,0.333,0,0.068,0.0,0.0,56.0
Pedro Pagés,686780,2,2025,0.0,0,0.002,0.0,0.5,84.1
Jordan Walker,691023,3,2024–2025,0.667,0,,1.0,0.4,103.6
Masyn Winn,691026,2,2025,0.0,0,,0.0,0.4,67.6
