batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Eli White,642201,5,2021–2026,0.6,1,0.562,0.5,0.25,93.2
Austin Riley,663586,6,2022–2026,0.5,1,0.552,1.0,0.455,103.3
Mauricio Dubón,643289,12,2020–2026,0.25,0,0.445,0.417,0.043,90.7
Dominic Smith,642086,4,2023,0.5,0,0.403,0.25,0.0,88.6
Mike Yastrzemski,573262,9,2020–2022,0.222,0,0.341,0.2,0.3,92.8
Matt Olson,621566,7,2022–2026,0.429,1,0.33,0.6,0.278,90.9
Jorge Mateo,622761,6,2020–2026,0.0,0,0.306,0.25,0.4,93.1
Ozzie Albies,645277,6,2022–2026,0.167,0,0.287,0.333,0.0,90.2
Ha-Seong Kim,673490,10,2021–2026,0.1,0,0.145,0.1,0.095,86.8
Joey Bart,663698,6,2022–2024,0.167,0,0.076,0.5,0.636,96.2
Michael Harris II,671739,5,2023–2026,0.0,0,0.025,0.0,0.545,71.8
