batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Liam Hicks,689414,3,2025,0.667,1,0.602,0.667,0.0,85.0
Junior Caminero,691406,6,2026,0.333,0,0.461,0.833,0.111,104.1
Jonathan Aranda,666018,5,2026,0.4,0,0.379,0.667,0.222,99.3
Taylor Walls,670764,1,2026,0.0,0,0.369,0.0,0.0,78.4
Ryan Vilade,668723,2,2026,0.0,0,0.311,0.5,0.143,90.4
Chandler Simpson,802415,7,2026,0.286,0,0.226,0.4,0.125,89.9
Jorge Mateo,622761,2,2022,0.0,0,0.192,1.0,0.75,97.6
Cedric Mullins,656775,8,2022–2026,0.0,0,0.167,0.0,0.1,89.7
Jonny DeLuca,676356,2,2026,0.0,0,0.132,0.0,0.333,87.4
Richie Palacios,680700,5,2026,0.0,0,0.114,0.333,0.429,90.9
Yandy Díaz,650490,3,2026,0.333,0,0.11,1.0,0.286,103.4
Nick Fortes,663743,2,2021,0.0,0,0.0,,0.333,
