batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Cody Bellinger,641355,4,2025–2026,0.5,1,0.489,0.6,0.0,95.4
Austin Wells,669224,8,2024–2026,0.375,1,0.464,0.429,0.08,84.1
Anthony Volpe,683011,7,2024–2025,0.143,0,0.349,0.4,0.25,89.3
Jazz Chisholm Jr.,665862,12,2021–2026,0.417,1,0.34,0.375,0.269,92.4
Paul Goldschmidt,502671,8,2024–2026,0.25,0,0.327,0.667,0.176,96.9
Spencer Jones,682987,3,2026,0.333,0,0.307,1.0,0.4,103.4
Ben Rice,700250,9,2024–2026,0.0,0,0.304,0.2,0.312,90.9
Ryan McMahon,641857,4,2026,0.25,0,0.274,0.5,0.455,98.1
Heliot Ramos,671218,5,2026,0.2,0,0.259,0.667,0.133,93.2
George Lombard Jr.,806146,3,2026,0.667,0,0.14,0.5,0.4,94.1
Luis García Jr.,671277,11,2025–2026,0.091,0,0.112,0.429,0.152,91.3
José Caballero,676609,4,2025–2026,0.25,1,0.062,0.0,0.25,81.2
