batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Garrett Mitchell,669003,3,2026,1.0,0,0.827,1.0,0.4,103.8
Jackson Chourio,694192,8,2024–2026,0.375,2,0.564,0.286,0.211,89.9
Andrew Vaughn,683734,13,2024–2026,0.154,0,0.399,0.583,0.13,92.5
Brice Turang,668930,10,2023–2026,0.4,0,0.382,0.4,0.19,87.7
William Contreras,661388,20,2023–2026,0.3,1,0.269,0.5,0.214,88.0
Joey Ortiz,687401,12,2024–2026,0.167,1,0.215,0.333,0.185,84.5
Christian Yelich,592885,24,2023–2025,0.25,1,0.17,0.357,0.297,86.8
Cooper Pratt,806198,2,2026,0.0,0,0.166,0.0,0.0,55.2
Jake Bauers,641343,2,2026,0.0,0,0.129,0.0,0.25,87.2
Gary Sánchez,596142,11,2023–2026,0.182,1,0.122,0.429,0.389,92.9
Bo Naylor,666310,5,2023–2025,0.0,0,0.093,0.0,0.231,77.1
Sal Frelick,686217,4,2025–2026,0.0,0,0.004,0.333,0.286,76.3
David Hamilton,666152,2,2026,0.5,0,,0.0,0.0,92.8
Luis Lara,800325,2,2026,0.5,0,,0.0,0.0,76.8
