batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Shohei Ohtani,660271,26,2018–2026,0.308,2,0.544,0.611,0.211,97.2
Andy Pages,681624,13,2025–2026,0.462,1,0.531,0.308,0.04,85.1
Enrique Hernández,571771,15,2016–2025,0.533,2,0.475,0.462,0.087,87.9
Freddie Freeman,518692,24,2018–2026,0.417,1,0.416,0.45,0.264,90.6
Teoscar Hernández,606192,33,2017–2026,0.303,3,0.344,0.667,0.333,96.1
Miguel Rojas,500743,12,2023–2026,0.667,0,0.344,0.364,0.0,80.8
Alex Call,669743,8,2023–2026,0.375,0,0.298,0.429,0.2,80.5
Kyle Tucker,663656,25,2021–2026,0.16,2,0.296,0.438,0.152,90.4
Mookie Betts,605141,19,2022–2026,0.263,0,0.294,0.25,0.15,84.3
Max Muncy,571970,10,2018–2026,0.1,0,0.212,0.5,0.174,89.3
Tommy Edman,669242,4,2024–2026,0.0,0,0.149,0.0,0.125,76.5
