batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Corbin Carroll,682998,2,2026,0.0,0,0.501,0.5,0.0,75.8
Gabriel Moreno,672515,0,2026,,0,0.464,1.0,0.143,95.5
Ketel Marte,606466,14,2019–2026,0.571,2,0.431,0.583,0.129,90.0
Max Kepler,596146,7,2018–2024,0.286,0,0.346,0.429,0.217,94.8
Nolan Arenado,571448,19,2018–2026,0.158,0,0.311,0.429,0.229,90.3
Tommy Troy,694371,2,2026,0.5,0,0.228,0.0,0.25,73.6
Jorge Barrosa,678489,2,2026,0.0,0,0.21,0.5,0.286,92.2
Pavin Smith,656976,9,2021–2022,0.111,1,0.172,0.286,0.125,86.3
Geraldo Perdomo,672695,8,2022–2026,0.375,0,0.169,0.0,0.125,73.3
Adrian Del Castillo,680728,5,2026,0.2,1,0.146,0.333,0.143,91.7
Ildemaro Vargas,545121,6,2022–2026,0.0,0,0.086,0.0,0.0,78.0
Lourdes Gurriel Jr.,666971,6,2022–2026,0.0,0,0.072,0.0,0.444,80.5
