batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Jasson Domínguez,691176,2,2023,0.5,1,0.542,1.0,0.333,102.9
Austin Wells,669224,3,2023–2024,0.0,0,0.526,0.333,0.25,93.3
Jazz Chisholm Jr.,665862,1,2023,0.0,0,0.525,1.0,0.0,101.8
Trent Grisham,663757,4,2023–2024,0.25,1,0.473,0.25,0.0,94.5
Paul Goldschmidt,502671,8,2016–2024,0.125,0,0.395,0.5,0.154,95.6
Max Schuemann,680474,5,2024–2025,0.0,0,0.348,0.75,0.3,95.8
Ryan McMahon,641857,3,2024,0.0,0,0.276,0.667,0.0,99.2
José Caballero,676609,5,2023–2024,0.4,0,0.275,0.2,0.0,75.4
Amed Rosario,642708,4,2024–2025,0.25,0,0.163,0.25,0.286,91.7
Anthony Volpe,683011,5,2023–2024,0.0,0,0.141,0.5,0.364,87.8
