batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Brice Turang,668930,14,2023–2026,0.429,0,0.441,0.385,0.12,89.0
Joey Ortiz,687401,6,2024–2025,0.0,0,0.396,0.5,0.308,92.5
Blake Perkins,663368,4,2023–2025,0.25,0,0.386,0.333,0.455,85.8
Jackson Chourio,694192,7,2024–2025,0.429,1,0.376,0.4,0.385,95.8
Jake Bauers,641343,11,2021–2026,0.182,0,0.361,0.25,0.37,91.6
Christian Yelich,592885,17,2021–2026,0.176,0,0.333,0.667,0.324,104.3
William Contreras,661388,12,2023–2026,0.167,0,0.293,0.2,0.161,88.6
David Hamilton,666152,2,2026,0.0,0,0.227,0.5,0.0,91.8
Garrett Mitchell,669003,5,2025–2026,0.2,0,0.191,0.333,0.214,94.3
Andrew Vaughn,683734,10,2022–2026,0.1,0,0.14,0.222,0.235,83.8
