batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
A.J. Ewing,805999,3,2026,0.333,0,0.867,0.667,0.0,99.5
Christopher Morel,666624,2,2023–2024,1.0,0,0.602,1.0,0.0,104.6
Francisco Lindor,596019,4,2025–2026,0.25,0,0.446,0.333,0.2,95.5
Francisco Alvarez,682626,1,2026,0.0,0,0.396,0.0,0.0,90.1
Carson Benge,701807,2,2026,0.5,0,0.34,0.5,0.0,98.2
Bo Bichette,666182,7,2022–2026,0.429,0,0.253,0.429,0.0,91.6
Juan Soto,665742,4,2024–2025,0.5,0,0.208,0.333,0.167,91.2
Brett Baty,683146,5,2025–2026,0.4,0,0.187,0.5,0.231,91.8
Jared Young,676724,4,2023–2026,0.0,0,0.119,0.333,0.143,93.1
Luis Torrens,620443,2,2025,0.0,0,,0.0,0.0,89.4
Mark Vientos,668901,1,2025,0.0,0,,0.0,0.0,84.5
