batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Mike Trout,545361,15,2021–2026,0.333,2,0.46,0.3,0.276,88.9
Zach Neto,687263,13,2023–2026,0.154,1,0.415,0.455,0.31,88.2
Josh Lowe,666139,9,2022–2026,0.333,1,0.371,1.0,0.391,101.0
Travis d'Arnaud,518595,1,2025,0.0,0,0.369,0.0,0.25,94.1
Vaughn Grissom,687093,2,2026,0.5,0,0.35,0.0,0.0,76.9
Wade Meckler,685133,3,2026,0.667,0,0.335,0.667,0.167,91.1
Adam Frazier,624428,2,2023,0.0,0,0.25,0.5,0.333,84.2
Moisés Ballesteros,694208,3,2026,0.333,0,0.224,0.5,0.286,94.4
Tyler Heineman,623168,4,2020–2026,0.0,0,0.183,0.0,0.143,80.6
Denzer Guzman,694203,3,2026,0.0,0,0.071,0.0,0.286,82.0
Jose Siri,642350,5,2022–2024,0.0,0,0.065,0.0,0.4,86.0
Oswald Peraza,672724,4,2025–2026,0.25,0,0.028,0.0,0.25,90.8
Christian Moore,695681,3,2026,0.0,0,0.005,0.0,0.571,90.4
