batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
CJ Abrams,682928,19,2022–2025,0.211,1,0.383,0.15,0.256,86.5
Luis García Jr.,671277,29,2020–2025,0.207,0,0.37,0.344,0.203,87.6
Keibert Ruiz,660688,18,2021–2025,0.167,0,0.307,0.294,0.114,89.6
Drew Millas,686452,4,2024–2025,0.25,0,0.296,0.333,0.308,89.7
Jacob Young,696285,8,2024–2025,0.375,0,0.288,0.2,0.4,72.9
José Tena,677588,7,2024–2025,0.286,0,0.286,1.0,0.412,102.3
Nasim Nuñez,683083,2,2024,0.5,0,0.21,0.0,0.0,50.4
Daylen Lile,695734,5,2025,0.2,0,0.207,0.2,0.1,90.4
James Wood,695578,10,2024–2025,0.2,0,0.164,0.6,0.316,95.3
Dylan Crews,686611,10,2024–2025,0.5,0,0.161,0.333,0.429,85.0
Andrés Chaparro,665953,4,2023–2024,0.25,1,0.068,0.667,0.25,95.9
Curtis Mead,678554,3,2024–2025,0.333,0,,0.333,0.0,110.9
