batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Jo Adell,666176,2,2021–2026,0.0,0,0.788,1.0,0.0,105.0
Steven Kwan,680757,3,2026,0.667,0,0.618,0.0,0.0,88.7
Nathaniel Lowe,663993,1,2026,0.0,0,0.349,,0.5,
Angel Martínez,682657,3,2026,0.333,0,0.341,0.333,0.0,96.8
Brayan Rocchio,677587,2,2026,0.0,0,0.233,,0.25,
Patrick Bailey,672275,3,2026,0.333,0,0.135,0.0,0.25,85.4
Chase DeLauter,800050,2,2026,0.5,0,0.134,0.0,0.5,92.1
José Ramírez,608070,4,2020–2026,0.0,0,0.086,0.0,0.4,86.5
Rhys Hoskins,656555,3,2026,0.0,0,0.054,0.0,0.5,84.7
Travis Bazzana,683953,1,2026,0.0,0,0.012,0.0,0.0,93.3
