batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Alec Bohm,664761,10,2021–2026,0.2,0,0.469,0.444,0.174,91.2
Rafael Marchán,665561,2,2024,0.0,0,0.337,0.0,0.333,75.0
Brandon Marsh,669016,7,2021–2025,0.429,0,0.281,0.167,0.1,86.2
Bryce Harper,547180,13,2021–2026,0.385,0,0.268,0.5,0.4,93.9
Trea Turner,607208,10,2024–2026,0.2,0,0.243,0.3,0.333,92.5
Edmundo Sosa,624641,10,2021–2026,0.1,0,0.22,0.333,0.333,83.4
Kyle Schwarber,656941,11,2022–2026,0.182,0,0.154,0.167,0.467,82.2
J.T. Realmuto,592663,9,2022–2026,0.222,0,0.036,0.167,0.346,80.7
Bryson Stott,681082,4,2022–2025,0.5,0,,0.0,0.25,88.5
Justin Crawford,702222,2,2026,0.5,0,,1.0,0.5,106.1
