batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Miguel Vargas,678246,8,2023–2026,0.375,0,0.551,0.625,0.143,94.4
Colson Montgomery,695657,3,2025–2026,0.333,0,0.512,0.0,0.0,65.8
Kyle Teel,691019,2,2025–2026,0.5,0,0.414,1.0,0.333,98.1
Jake Rogers,668670,7,2023–2025,0.286,0,0.306,0.333,0.182,93.6
Randal Grichuk,545341,9,2021–2026,0.111,0,0.238,0.111,0.222,83.2
Braden Montgomery,695731,1,2026,1.0,0,0.205,0.0,0.0,22.5
Chase Meidroth,805367,4,2025–2026,0.25,0,0.195,0.0,0.333,80.6
Brenton Doyle,686668,3,2023–2025,0.333,0,0.163,0.667,0.4,96.8
Andrew Benintendi,643217,2,2025–2026,0.0,0,0.052,0.0,0.667,75.6
Tommy Pham,502054,3,2022,0.0,0,0.051,0.0,0.429,55.0
Luisangel Acuña,682668,1,2026,0.0,0,0.008,0.0,0.0,84.5
Munetaka Murakami,808959,1,2026,0.0,0,0.0,,0.75,
