batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Ben Rice,700250,2,2025,0.5,1,0.862,1.0,0.5,108.3
Trent Grisham,663757,6,2019–2025,0.5,0,0.464,0.6,0.125,97.2
José Caballero,676609,7,2023–2025,0.429,0,0.421,0.429,0.091,74.5
Aaron Judge,592450,11,2017–2025,0.364,1,0.397,1.0,0.381,101.5
Ryan McMahon,641857,7,2019–2025,0.0,0,0.38,0.667,0.077,98.6
Cody Bellinger,641355,9,2019–2024,0.222,0,0.354,0.444,0.238,91.4
Paul Goldschmidt,502671,17,2015–2023,0.059,0,0.338,0.267,0.273,86.4
Jazz Chisholm Jr.,665862,7,2021–2025,0.429,0,0.329,0.167,0.389,79.8
Amed Rosario,642708,17,2017–2024,0.235,0,0.294,0.625,0.243,92.0
Anthony Volpe,683011,5,2023–2025,0.0,0,0.201,1.0,0.3,100.1
Austin Wells,669224,2,2025,0.0,0,0.064,0.0,0.0,64.4
