batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Tommy Edman,669242,3,2023–2025,0.333,1,0.858,1.0,0.0,104.0
Shohei Ohtani,660271,10,2024–2026,0.2,1,0.508,0.714,0.364,97.6
Kyle Tucker,663656,5,2023–2026,0.0,0,0.435,0.75,0.0,92.6
Miguel Rojas,500743,8,2022–2023,0.25,0,0.399,0.125,0.062,86.1
Mookie Betts,605141,11,2023–2025,0.182,1,0.377,0.5,0.263,89.0
Freddie Freeman,518692,12,2023–2026,0.333,0,0.366,0.444,0.269,89.6
Max Muncy,571970,14,2023–2026,0.214,1,0.31,0.6,0.278,90.9
Alek Thomas,677950,6,2023–2026,0.333,0,0.273,0.25,0.3,94.0
Teoscar Hernández,606192,7,2023–2025,0.286,0,0.24,0.5,0.438,85.9
Alex Call,669743,6,2023–2026,0.0,0,0.197,0.5,0.231,94.6
Ben Rortvedt,666163,2,2023,0.0,0,0.164,0.0,0.2,86.8
Enrique Hernández,571771,4,2025,0.0,0,0.098,0.0,0.167,75.4
Hunter Feduccia,676439,1,2026,0.0,0,,0.0,0.0,71.8
