batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Andy Pages,681624,5,2024–2026,0.4,1,0.495,0.8,0.0,101.4
Alex Freeland,690976,2,2026,0.5,0,0.444,0.0,0.667,66.7
Mookie Betts,605141,6,2022–2024,0.5,0,0.402,0.667,0.091,95.6
Kyle Tucker,663656,8,2022–2026,0.375,0,0.359,0.125,0.133,82.4
Alex Call,669743,4,2023–2026,0.0,0,0.353,0.5,0.0,94.3
Freddie Freeman,518692,7,2016–2024,0.286,0,0.344,0.333,0.25,87.8
Miguel Rojas,500743,6,2017–2022,0.167,0,0.343,0.5,0.0,82.4
Tommy Edman,669242,3,2019–2021,0.333,0,0.275,0.0,0.125,68.8
Shohei Ohtani,660271,11,2019–2026,0.364,1,0.247,0.583,0.136,95.0
Max Muncy,571970,6,2018–2026,0.333,0,0.244,0.75,0.357,98.6
Teoscar Hernández,606192,9,2022–2024,0.111,0,0.218,0.333,0.263,82.2
