batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Ketel Marte,606466,6,2024–2026,0.167,0,0.452,1.0,0.333,104.0
Geraldo Perdomo,672695,8,2024–2026,0.125,0,0.325,0.5,0.0,83.5
Corbin Carroll,682998,6,2024–2026,0.0,0,0.323,0.333,0.231,83.6
Nolan Arenado,571448,7,2024–2026,0.143,0,0.321,0.2,0.238,84.3
Tim Tawa,694374,3,2025–2026,0.0,0,0.288,0.0,0.2,55.4
Lars Nootbaar,663457,2,2024–2025,0.0,0,0.263,0.0,0.333,65.9
Gabriel Moreno,672515,7,2024–2026,0.286,0,0.257,0.333,0.25,89.6
Max Kepler,596146,2,2025,0.5,0,0.228,0.0,0.0,87.0
Jorge Barrosa,678489,2,2025,0.0,0,0.032,0.0,0.5,86.1
James McCann,543510,2,2026,0.0,0,0.01,0.0,0.4,87.9
Ildemaro Vargas,545121,1,2020,1.0,0,,1.0,0.0,102.1
