batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Mauricio Dubón,643289,1,2025,0.0,0,0.623,1.0,0.0,96.7
Ronald Acuña Jr.,660670,13,2018–2025,0.385,2,0.523,0.667,0.154,96.1
Austin Wynns,642851,2,2020–2026,0.0,0,0.443,0.0,0.2,77.0
Michael Harris II,671739,7,2022–2025,0.714,0,0.428,0.444,0.125,90.0
Austin Riley,663586,17,2019–2025,0.353,0,0.41,0.263,0.114,88.9
Dominic Smith,642086,13,2017–2022,0.154,0,0.326,0.438,0.275,90.5
Matt Olson,621566,8,2022–2025,0.125,1,0.32,0.857,0.167,97.9
Mike Yastrzemski,573262,7,2019–2021,0.429,0,0.314,0.5,0.333,88.1
Ozzie Albies,645277,16,2018–2025,0.25,0,0.293,0.143,0.091,85.1
Sandy León,506702,3,2021,0.333,0,0.215,0.333,0.25,84.3
Jorge Mateo,622761,2,2022,0.0,0,0.069,0.0,0.0,82.3
