batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Sean Murphy,669221,2,2023,0.5,1,0.552,1.0,0.2,101.8
Austin Riley,663586,7,2023–2026,0.429,0,0.417,0.143,0.0,81.7
Ozzie Albies,645277,5,2023–2026,0.2,0,0.351,0.5,0.214,92.2
Mauricio Dubón,643289,7,2023–2026,0.286,0,0.323,0.5,0.316,88.4
Ronald Acuña Jr.,660670,5,2023–2026,0.4,0,0.265,0.75,0.111,101.0
Michael Harris II,671739,7,2023–2026,0.143,0,0.264,0.5,0.25,93.6
Matt Olson,621566,8,2023–2026,0.375,0,0.203,0.5,0.2,94.0
Lane Thomas,657041,10,2024–2026,0.1,0,0.148,0.75,0.258,96.3
Dominic Smith,642086,6,2024–2026,0.167,0,0.141,0.667,0.4,96.5
Drake Baldwin,686948,6,2025–2026,0.667,1,0.122,1.0,0.143,101.8
Mike Yastrzemski,573262,1,2026,0.0,0,,,0.0,
