batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Bryson Stott,681082,4,2023,0.25,0,0.471,0.0,0.0,85.2
Luis Arraez,650333,6,2023–2024,0.167,0,0.337,0.0,0.0,85.3
Kyle Schwarber,656941,2,2023,0.5,0,0.329,1.0,0.333,102.0
Bryan De La Cruz,650559,9,2023–2024,0.222,1,0.293,0.333,0.412,89.6
Trea Turner,607208,3,2023,0.0,0,0.141,0.333,0.25,81.1
Brandon Marsh,669016,6,2022–2023,0.0,0,0.086,0.333,0.308,84.8
Edmundo Sosa,624641,3,2023,0.0,0,0.08,0.0,0.1,84.6
Garrett Stubbs,596117,3,2023,0.0,0,0.064,0.0,0.25,76.4
Alec Bohm,664761,3,2023,0.0,0,0.0,,0.25,
Derek Hill,656537,1,2026,0.0,0,,,0.0,
