batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Vladimir Guerrero Jr.,665489,14,2021–2024,0.643,2,0.641,0.571,0.097,92.0
Andrés Giménez,665926,6,2020–2023,0.333,1,0.324,0.333,0.5,95.4
Jesús Sánchez,660821,22,2021–2024,0.182,1,0.321,0.588,0.262,94.3
Davis Schneider,676914,5,2024–2025,0.6,1,0.289,0.333,0.2,96.0
Josh Smith,669701,2,2023–2026,0.0,0,0.233,0.0,0.4,91.1
Alejandro Kirk,672386,9,2023–2025,0.0,0,0.215,0.5,0.231,88.1
George Springer,543807,12,2019–2024,0.25,0,0.156,0.5,0.214,95.6
Luis Urías,649966,7,2021–2022,0.143,0,0.156,0.5,0.2,86.7
Ernie Clement,676391,2,2025,0.0,0,,0.5,0.2,85.8
Nathan Lukes,664770,2,2025,0.0,0,,0.5,0.0,92.8
