batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Juan Soto,665742,12,2018–2025,0.083,1,0.437,0.545,0.12,90.7
Bo Bichette,666182,5,2023–2025,0.2,1,0.38,0.5,0.125,89.0
Brett Baty,683146,3,2024–2025,0.0,0,0.378,0.667,0.167,88.3
Christopher Morel,666624,11,2022–2024,0.182,0,0.376,0.75,0.455,97.2
Francisco Lindor,596019,11,2020–2025,0.091,1,0.349,0.333,0.29,90.5
Luis Torrens,620443,4,2021–2025,0.5,0,0.228,0.25,0.0,94.7
Marcus Semien,543760,7,2019–2024,0.143,0,0.204,0.5,0.154,88.2
Mark Vientos,668901,4,2024–2025,0.25,0,0.135,1.0,0.538,98.3
Jared Young,676724,2,2023,0.0,0,0.089,0.0,0.5,91.7
Francisco Alvarez,682626,4,2024,0.0,0,0.053,0.5,0.364,93.7
