batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Luis García Jr.,671277,10,2023–2025,0.2,1,0.411,0.222,0.111,88.9
Ben Rice,700250,2,2025,0.5,0,0.384,1.0,0.667,111.0
Anthony Volpe,683011,9,2023–2025,0.111,1,0.375,0.4,0.353,87.6
Austin Wells,669224,3,2024–2025,0.0,0,0.368,0.667,0.077,83.7
Amed Rosario,642708,7,2019–2024,0.286,0,0.352,0.2,0.429,87.6
Paul Goldschmidt,502671,34,2019–2025,0.294,1,0.343,0.364,0.417,87.4
José Caballero,676609,10,2024–2025,0.4,0,0.313,0.111,0.0,78.5
Cody Bellinger,641355,25,2018–2025,0.2,1,0.311,0.263,0.241,88.6
Ryan McMahon,641857,17,2018–2025,0.059,0,0.238,0.25,0.314,87.4
Max Schuemann,680474,2,2024,0.5,0,0.202,0.5,0.143,93.8
