batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Bryce Harper,547180,6,2025–2026,0.333,1,0.583,1.0,0.571,104.9
Bryson Stott,681082,10,2024–2026,0.2,0,0.515,0.556,0.056,94.6
Edmundo Sosa,624641,1,2024,0.0,0,0.481,0.0,0.0,93.6
Trea Turner,607208,10,2025–2026,0.3,1,0.396,0.857,0.409,95.1
Kyle Schwarber,656941,10,2024–2026,0.2,1,0.37,0.5,0.32,100.3
Garrett Stubbs,596117,3,2026,0.667,0,0.326,0.667,0.0,93.6
Alec Bohm,664761,8,2024–2026,0.0,0,0.305,0.333,0.333,81.8
Justin Crawford,702222,7,2026,0.143,0,0.262,0.429,0.154,94.2
Brandon Marsh,669016,11,2024–2026,0.273,0,0.23,0.375,0.192,91.9
Luis Arraez,650333,11,2025–2026,0.182,0,0.204,0.3,0.0,89.6
J.T. Realmuto,592663,6,2024–2026,0.0,0,0.193,0.667,0.357,83.2
Rafael Marchán,665561,2,2026,0.0,0,0.097,1.0,0.667,97.6
