batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Christian Moore,695681,2,2025,0.5,1,0.822,1.0,0.667,106.1
Travis d'Arnaud,518595,5,2022–2023,0.4,1,0.627,0.4,0.125,87.8
Josh Lowe,666139,11,2023–2026,0.273,0,0.488,0.6,0.176,94.9
Mike Trout,545361,14,2022–2025,0.286,1,0.359,0.5,0.25,92.5
Zach Neto,687263,10,2024–2026,0.2,1,0.332,0.429,0.321,93.3
Denzer Guzman,694203,6,2025–2026,0.333,0,0.314,0.0,0.308,85.4
Oswald Peraza,672724,4,2025–2026,0.25,1,0.245,0.333,0.364,83.6
Adam Frazier,624428,9,2023–2024,0.111,0,0.237,0.25,0.111,86.4
Wade Meckler,685133,3,2026,0.333,0,0.207,0.5,0.5,84.2
Vaughn Grissom,687093,2,2022,0.5,0,0.158,0.0,0.0,89.7
Jose Siri,642350,8,2023–2024,0.125,0,0.133,0.667,0.429,95.7
Moisés Ballesteros,694208,2,2026,0.5,0,,0.5,0.0,96.6
