batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Cole Young,702284,4,2025–2026,0.5,0,0.651,0.25,0.143,83.2
Dominic Canzone,686527,8,2024–2026,0.375,0,0.394,0.625,0.25,95.6
Cal Raleigh,663728,17,2021–2026,0.235,1,0.379,0.444,0.216,89.7
Luke Raley,670042,15,2023–2026,0.267,1,0.364,0.727,0.35,97.5
Mitch Garver,641598,7,2018–2024,0.286,0,0.353,0.571,0.294,98.7
Julio Rodríguez,677594,14,2022–2026,0.214,0,0.295,0.625,0.36,94.2
J.P. Crawford,641487,19,2018–2026,0.158,1,0.284,0.45,0.156,89.5
Randy Arozarena,668227,25,2020–2026,0.16,0,0.208,0.292,0.362,88.8
Josh Naylor,647304,11,2019–2026,0.091,0,0.153,0.2,0.24,87.7
Buddy Kennedy,671083,1,2026,1.0,0,,0.0,0.0,72.6
