batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Teoscar Hernández,606192,10,2018–2024,0.3,2,0.522,0.333,0.321,82.3
Shohei Ohtani,660271,6,2022–2026,0.667,1,0.479,0.5,0.333,76.7
Max Muncy,571970,8,2018–2026,0.125,1,0.412,0.429,0.318,91.5
Kyle Tucker,663656,11,2022–2026,0.091,1,0.397,0.5,0.107,93.7
Freddie Freeman,518692,22,2018–2026,0.227,0,0.379,0.412,0.26,89.0
Miguel Rojas,500743,24,2017–2024,0.25,2,0.351,0.385,0.207,89.1
Mookie Betts,605141,4,2019–2026,0.0,0,0.206,0.25,0.188,91.3
Alex Call,669743,7,2023–2026,0.143,0,0.204,0.5,0.222,91.7
Tommy Edman,669242,13,2021–2023,0.231,0,0.172,0.222,0.129,79.8
Alex Freeland,690976,2,2026,0.0,0,0.158,0.5,0.0,95.8
Andy Pages,681624,3,2026,0.0,0,0.11,0.0,0.0,74.2
