batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Michael Massey,686681,3,2025–2026,0.333,1,0.695,0.333,0.2,88.2
Isaac Collins,686555,3,2025–2026,0.333,0,0.562,0.667,0.0,99.7
Carter Jensen,695600,4,2025–2026,0.75,0,0.541,1.0,0.111,106.6
Josh Rojas,668942,4,2021–2024,0.5,0,0.507,0.2,0.0,88.0
Salvador Perez,521692,9,2024–2026,0.444,2,0.507,0.556,0.062,94.2
Vinnie Pasquantino,686469,8,2024–2026,0.25,0,0.414,0.625,0.0,89.9
Luke Maile,571912,1,2018,0.0,0,0.36,,0.429,
Nick Loftin,679845,5,2024–2026,0.0,0,0.166,0.0,0.1,77.3
Kyle Isbel,664728,4,2025–2026,0.5,0,0.151,0.333,0.2,90.5
Bobby Witt Jr.,677951,8,2024–2026,0.125,0,0.146,0.167,0.316,86.2
John Rave,670231,5,2025–2026,0.0,0,0.056,0.0,0.444,91.0
Jac Caglianone,695506,1,2025,0.0,0,0.0,,0.5,
