batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
James Outman,681546,2,2026,0.5,1,0.982,1.0,0.5,107.5
Zach McKinstry,656716,29,2023–2026,0.241,1,0.421,0.296,0.114,83.4
Dillon Dingler,693307,17,2024–2026,0.176,0,0.395,0.417,0.179,86.5
Spencer Torkelson,679529,20,2023–2026,0.25,1,0.388,0.429,0.271,91.4
Gleyber Torres,650402,20,2023–2026,0.35,0,0.38,0.389,0.156,88.4
Riley Greene,682985,30,2023–2026,0.267,0,0.367,0.429,0.221,93.2
Colt Keith,690993,22,2024–2026,0.227,0,0.362,0.353,0.163,88.2
Javier Báez,595879,10,2023–2025,0.3,0,0.243,0.364,0.263,88.3
Hao-Yu Lee,701678,3,2026,0.333,0,0.169,0.0,0.0,75.7
Kevin McGonigle,805808,5,2026,0.0,0,0.118,0.333,0.273,94.2
