batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
LaMonte Wade Jr.,664774,2,2023,1.0,0,0.822,1.0,0.0,99.8
Christian Walker,572233,1,2023,0.0,0,0.53,0.0,0.5,77.9
Taylor Trammell,666211,2,2022,0.5,0,0.523,1.0,0.0,98.8
Yordan Alvarez,670541,5,2022,0.0,0,0.43,0.4,0.0,93.9
Jeremy Peña,665161,9,2022–2023,0.111,0,0.306,0.375,0.286,89.0
Isaac Paredes,670623,11,2022–2024,0.273,1,0.295,0.273,0.0,82.2
Christian Vázquez,543877,10,2022–2023,0.1,0,0.158,0.333,0.222,92.8
Jose Altuve,514888,7,2022–2023,0.0,0,0.076,0.0,0.357,80.7
Yainer Diaz,673237,5,2022–2023,0.0,0,0.057,1.0,0.5,104.7
Nick Allen,669397,2,2023,0.5,0,0.032,0.0,0.75,83.7
