batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Myles Straw,664702,3,2022–2026,0.333,0,0.644,0.333,0.0,80.0
George Springer,543807,27,2021–2026,0.185,1,0.425,0.364,0.164,87.2
Brandon Valenzuela,678218,4,2026,0.0,0,0.365,0.0,0.059,69.8
Ernie Clement,676391,10,2025–2026,0.4,0,0.317,0.3,0.059,83.9
Alejandro Kirk,672386,13,2021–2025,0.231,0,0.313,0.462,0.097,94.2
Kazuma Okamoto,672960,8,2026,0.25,1,0.308,0.333,0.529,89.1
Josh Smith,669701,6,2022–2025,0.5,0,0.283,0.333,0.125,91.2
Jesús Sánchez,660821,12,2022–2026,0.167,0,0.275,0.333,0.25,86.1
Andrés Giménez,665926,7,2024–2026,0.429,1,0.175,0.333,0.556,93.8
Nathan Lukes,664770,6,2024–2026,0.333,0,0.118,0.2,0.0,82.2
