batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Edwin Arroyo,695490,1,2026,1.0,0,0.687,1.0,0.0,100.0
Ke'Bryan Hayes,663647,2,2025,0.5,0,0.66,1.0,0.25,97.9
Nathaniel Lowe,663993,8,2024–2026,0.375,1,0.64,0.714,0.125,99.0
Noelvi Marte,682622,5,2024–2026,0.2,0,0.509,0.0,0.143,85.3
Elly De La Cruz,682829,4,2025–2026,0.5,1,0.492,0.5,0.5,95.8
Eugenio Suárez,553993,4,2025–2026,0.25,0,0.435,0.0,0.25,78.9
TJ Friedl,670770,3,2024–2026,0.333,1,0.429,0.5,0.0,77.2
Sal Stewart,701398,4,2025–2026,0.75,0,0.406,0.5,0.167,92.7
Tyler Stephenson,663886,6,2024–2026,0.167,0,0.286,0.333,0.0,90.8
JJ Bleday,668709,5,2026,0.0,0,0.247,0.667,0.182,96.4
Spencer Steer,668715,7,2024–2026,0.143,0,0.21,0.167,0.167,86.3
Jose Trevino,624431,2,2025,0.0,0,0.08,0.5,0.333,87.8
