batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Bryce Harper,547180,17,2019–2023,0.294,3,0.428,0.5,0.433,93.5
Kyle Schwarber,656941,15,2017–2023,0.267,2,0.406,0.556,0.295,93.9
Bryson Stott,681082,13,2022–2026,0.538,0,0.377,0.143,0.171,85.4
Alec Bohm,664761,18,2020–2026,0.167,0,0.269,0.444,0.271,86.7
Trea Turner,607208,10,2023–2026,0.2,0,0.254,0.143,0.241,87.5
J.T. Realmuto,592663,32,2015–2026,0.062,1,0.239,0.267,0.278,87.5
Brandon Marsh,669016,11,2022–2026,0.182,0,0.205,0.5,0.238,91.4
Edmundo Sosa,624641,10,2021–2023,0.2,0,0.129,0.167,0.433,80.1
Garrett Stubbs,596117,3,2020–2023,0.667,0,0.078,0.0,0.4,44.2
Adolis García,666969,0,2026,,0,,,1.0,
Justin Crawford,702222,1,2026,0.0,0,,1.0,0.5,101.6
Rafael Marchán,665561,1,2025,0.0,0,,,1.0,
