batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Coby Mayo,691723,1,2026,0.0,0,1.074,1.0,0.5,104.0
Yohel Pozo,650968,2,2026,0.5,0,0.524,0.0,0.0,72.6
Pete Alonso,624413,9,2021–2026,0.222,0,0.441,0.286,0.3,88.3
Colton Cowser,681297,5,2024–2026,0.4,1,0.419,0.75,0.286,94.4
Leody Taveras,665750,6,2023–2026,0.167,0,0.363,0.5,0.217,103.5
Carlos Narváez,665966,1,2026,0.0,0,0.349,0.0,0.2,86.0
Gunnar Henderson,683002,5,2024–2026,0.0,0,0.226,0.25,0.364,84.6
Christian Encarnacion-Strand,687952,4,2023–2026,0.0,0,0.189,1.0,0.7,100.1
Tyler O'Neill,641933,16,2019–2023,0.25,0,0.187,0.222,0.455,84.1
Dylan Beavers,687637,2,2026,0.0,0,0.072,1.0,0.0,98.0
Jackson Holliday,702616,4,2024–2026,0.0,0,0.022,0.0,0.429,89.3
