batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Teoscar Hernández,606192,9,2025–2026,0.444,0,0.47,0.286,0.316,85.6
Max Muncy,571970,5,2023–2026,0.4,1,0.451,0.5,0.333,93.8
Enrique Hernández,571771,3,2022–2026,0.333,0,0.421,1.0,0.333,98.0
Kyle Tucker,663656,5,2025,0.2,0,0.395,0.25,0.111,87.3
Miguel Rojas,500743,11,2022–2026,0.273,0,0.326,0.444,0.25,87.8
Tommy Edman,669242,9,2022–2026,0.333,1,0.316,0.714,0.25,97.2
Alex Call,669743,8,2025–2026,0.25,0,0.3,0.333,0.222,88.4
Will Smith,669257,5,2025–2026,0.2,1,0.299,0.5,0.222,87.4
Freddie Freeman,518692,9,2023–2026,0.333,0,0.293,0.5,0.211,88.1
Mookie Betts,605141,8,2025–2026,0.125,0,0.26,0.143,0.071,83.2
Alex Freeland,690976,2,2025,0.0,0,0.0,,0.5,
