batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Luis Rengifo,650859,8,2019–2023,0.25,1,0.617,0.429,0.273,90.0
Ty France,664034,4,2023–2025,0.75,0,0.546,0.5,0.25,88.6
Fernando Tatis Jr.,665487,6,2024–2025,0.167,1,0.511,0.333,0.154,86.5
Gavin Sheets,657757,5,2024–2025,0.4,0,0.418,0.5,0.182,90.1
Freddy Fermin,666023,3,2023–2024,0.667,0,0.358,0.5,0.167,76.0
Jake Cronenworth,630105,10,2020–2025,0.2,0,0.344,0.125,0.15,88.4
Jackson Merrill,701538,8,2024–2025,0.375,0,0.301,0.143,0.077,85.4
Xander Bogaerts,593428,14,2018–2025,0.286,0,0.276,0.462,0.24,91.1
Luis Campusano,669134,6,2021–2024,0.167,0,0.265,0.167,0.0,92.9
Manny Machado,592518,12,2016–2025,0.083,0,0.211,0.3,0.348,88.4
