batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Jackson Holliday,702616,4,2024–2025,0.25,0,0.658,0.5,0.214,92.0
Coby Mayo,691723,3,2024–2026,0.0,0,0.458,0.5,0.167,98.2
Gunnar Henderson,683002,6,2024–2026,0.167,0,0.329,0.4,0.333,89.3
Colton Cowser,681297,4,2024–2025,0.5,0,0.24,0.667,0.455,86.5
Pete Alonso,624413,3,2026,0.333,0,0.187,0.5,0.25,94.3
Luis Robert Jr.,673357,11,2024–2026,0.0,0,0.177,0.571,0.263,96.5
Yohel Pozo,650968,2,2026,0.0,0,0.09,0.5,0.0,91.9
Carlos Narváez,665966,1,2025,0.0,0,0.069,0.0,0.0,94.1
Blaze Alexander,677942,2,2026,0.0,0,0.054,0.5,0.25,94.6
Christian Encarnacion-Strand,687952,2,2024–2025,0.0,0,,0.0,0.333,94.8
