batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Austin Wells,669224,4,2025–2026,0.25,0,0.478,0.667,0.25,95.7
Amed Rosario,642708,17,2017–2026,0.353,0,0.378,0.692,0.176,95.5
Trent Grisham,663757,6,2019–2025,0.167,0,0.354,0.75,0.083,94.6
Ryan McMahon,641857,6,2019–2025,0.167,0,0.328,0.25,0.25,68.7
Cody Bellinger,641355,22,2017–2026,0.182,0,0.122,0.214,0.3,87.3
José Caballero,676609,2,2026,0.5,0,0.104,0.5,0.2,81.6
Jazz Chisholm Jr.,665862,10,2021–2026,0.1,0,0.094,0.0,0.333,83.6
Paul Goldschmidt,502671,8,2019–2026,0.125,0,0.081,0.4,0.13,85.2
Luis García Jr.,671277,3,2026,0.0,0,0.002,0.0,0.333,82.1
Ben Rice,700250,2,2025,0.0,0,0.0,,0.6,
